23.232,42.672,0.32199
23.232,42.674,0.30505
23.232,42.676,0.2873
23.232,42.677,0.26948
23.232,42.679,0.25252
23.232,42.681,0.23749
23.232,42.683,0.22543
23.232,42.685,0.21727
23.232,42.687,0.21369
23.232,42.688,0.21498
23.232,42.69,0.22103
23.232,42.692,0.23129
23.232,42.694,0.2449
23.232,42.696,0.26083
23.232,42.698,0.27793
23.232,42.7,0.29516
23.232,42.701,0.31159
23.232,42.703,0.32657
23.232,42.705,0.33968
23.232,42.707,0.35077
23.232,42.709,0.3599
23.232,42.711,0.36729
23.232,42.712,0.37325
23.232,42.714,0.37812
23.232,42.716,0.38224
23.232,42.718,0.38589
23.232,42.72,0.38929
23.232,42.722,0.39258
23.232,42.724,0.39585
23.232,42.725,0.39913
23.232,42.727,0.40239
23.232,42.729,0.4056
23.232,42.731,0.4087
23.232,42.733,0.41164
23.232,42.735,0.41437
23.232,42.736,0.41686
23.232,42.738,0.4191
23.232,42.74,0.42108
23.232,42.742,0.42281
23.232,42.744,0.42429
23.232,42.746,0.42556
23.232,42.748,0.42664
23.232,42.749,0.42755
23.232,42.751,0.42832
23.232,42.753,0.42897
23.232,42.755,0.42952
23.232,42.757,0.43
23.232,42.759,0.43041
23.232,42.76,0.43077
23.232,42.762,0.43109
23.232,42.764,0.43139
23.232,42.766,0.43166
23.232,42.768,0.43191
23.232,42.77,0.43215
23.232,42.772,0.43239
23.232,42.773,0.43261
23.232,42.775,0.43283
23.232,42.777,0.43305
23.232,42.779,0.43327
23.232,42.781,0.43349
23.232,42.783,0.4337
23.232,42.784,0.43391
23.232,42.786,0.43413
23.232,42.788,0.43434
23.232,42.79,0.43456
23.232,42.792,0.43478
23.232,42.794,0.43499
23.232,42.796,0.43521
23.232,42.797,0.43543
23.232,42.799,0.43564
23.232,42.801,0.43586
23.232,42.803,0.43608
23.234,42.62,0.41966
23.234,42.622,0.41943
23.234,42.624,0.41919
23.234,42.626,0.41892
23.234,42.628,0.41863
23.234,42.629,0.41829
23.234,42.631,0.4179
23.234,42.633,0.41745
23.234,42.635,0.4169
23.234,42.637,0.41625
23.234,42.639,0.41546
23.234,42.64,0.4145
23.234,42.642,0.41334
23.234,42.644,0.41194
23.234,42.646,0.41025
23.234,42.648,0.40821
23.234,42.65,0.40577
23.234,42.652,0.40286
23.234,42.653,0.39941
23.234,42.655,0.39531
23.234,42.657,0.39047
23.234,42.659,0.38474
23.234,42.661,0.37799
23.234,42.663,0.37002
23.234,42.664,0.36065
23.234,42.666,0.34971
23.234,42.668,0.33705
23.234,42.67,0.3226
23.234,42.672,0.30647
23.234,42.674,0.28892
23.234,42.676,0.27048
23.234,42.677,0.2519
23.234,42.679,0.23417
23.234,42.681,0.21839
23.234,42.683,0.20568
23.234,42.685,0.19707
23.234,42.687,0.1933
23.234,42.688,0.19472
23.234,42.69,0.20118
23.234,42.692,0.21208
23.234,42.694,0.22647
23.234,42.696,0.24322
23.234,42.698,0.26111
23.234,42.7,0.279
23.234,42.701,0.29594
23.234,42.703,0.31121
23.234,42.705,0.3244
23.234,42.707,0.33541
23.234,42.709,0.34432
23.234,42.711,0.35144
23.234,42.712,0.35713
23.234,42.714,0.36181
23.234,42.716,0.36585
23.234,42.718,0.36958
23.234,42.72,0.37322
23.234,42.722,0.37692
23.234,42.724,0.38075
23.234,42.725,0.38468
23.234,42.727,0.38867
23.234,42.729,0.39264
23.234,42.731,0.39651
23.234,42.733,0.40018
23.234,42.735,0.40361
23.234,42.736,0.40673
23.234,42.738,0.40952
23.234,42.74,0.41199
23.234,42.742,0.41413
23.234,42.744,0.41598
23.234,42.746,0.41755
23.234,42.748,0.41888
23.234,42.749,0.42
23.234,42.751,0.42095
23.234,42.753,0.42175
23.234,42.755,0.42243
23.234,42.757,0.42302
23.234,42.759,0.42353
23.234,42.76,0.42399
23.234,42.762,0.4244
23.234,42.764,0.42477
23.234,42.766,0.42512
23.234,42.768,0.42544
23.234,42.77,0.42575
23.234,42.772,0.42606
23.234,42.773,0.42635
23.234,42.775,0.42664
23.234,42.777,0.42692
23.234,42.779,0.42721
23.234,42.781,0.42749
23.234,42.783,0.42777
23.234,42.784,0.42805
23.234,42.786,0.42833
23.234,42.788,0.42861
23.234,42.79,0.42889
23.234,42.792,0.42918
23.234,42.794,0.42946
23.234,42.796,0.42974
23.234,42.797,0.43003
23.234,42.799,0.43031
23.234,42.801,0.4306
23.234,42.803,0.43088
23.237,42.62,0.40992
23.237,42.622,0.40963
23.237,42.624,0.40932
23.237,42.626,0.40899
23.237,42.628,0.40862
23.237,42.629,0.40821
23.237,42.631,0.40773
23.237,42.633,0.40718
23.237,42.635,0.40652
23.237,42.637,0.40574
23.237,42.639,0.40479
23.237,42.64,0.40365
23.237,42.642,0.40227
23.237,42.644,0.40061
23.237,42.646,0.39862
23.237,42.648,0.39623
23.237,42.65,0.39341
23.237,42.652,0.39007
23.237,42.653,0.38616
23.237,42.655,0.38158
23.237,42.657,0.37626
23.237,42.659,0.37008
23.237,42.661,0.36291
23.237,42.663,0.3546
23.237,42.664,0.34498
23.237,42.666,0.33386
23.237,42.668,0.32111
23.237,42.67,0.30665
23.237,42.672,0.29052
23.237,42.674,0.27298
23.237,42.676,0.25451
23.237,42.677,0.23585
23.237,42.679,0.21798
23.237,42.681,0.202
23.237,42.683,0.18909
23.237,42.685,0.18031
23.237,42.687,0.17648
23.237,42.688,0.178
23.237,42.69,0.1847
23.237,42.692,0.19592
23.237,42.694,0.21065
23.237,42.696,0.22768
23.237,42.698,0.24575
23.237,42.7,0.26368
23.237,42.701,0.28047
23.237,42.703,0.29542
23.237,42.705,0.30814
23.237,42.707,0.31854
23.237,42.709,0.32679
23.237,42.711,0.33324
23.237,42.712,0.33836
23.237,42.714,0.34261
23.237,42.716,0.34643
23.237,42.718,0.35015
23.237,42.72,0.35403
23.237,42.722,0.35818
23.237,42.724,0.36264
23.237,42.725,0.36735
23.237,42.727,0.3722
23.237,42.729,0.37709
23.237,42.731,0.38186
23.237,42.733,0.38641
23.237,42.735,0.39065
23.237,42.736,0.3945
23.237,42.738,0.39795
23.237,42.74,0.40099
23.237,42.742,0.40362
23.237,42.744,0.40587
23.237,42.746,0.40779
23.237,42.748,0.40941
23.237,42.749,0.41078
23.237,42.751,0.41193
23.237,42.753,0.41291
23.237,42.755,0.41375
23.237,42.757,0.41448
23.237,42.759,0.41511
23.237,42.76,0.41568
23.237,42.762,0.41619
23.237,42.764,0.41666
23.237,42.766,0.4171
23.237,42.768,0.41752
23.237,42.77,0.41792
23.237,42.772,0.41831
23.237,42.773,0.41869
23.237,42.775,0.41906
23.237,42.777,0.41943
23.237,42.779,0.4198
23.237,42.781,0.42016
23.237,42.783,0.42053
23.237,42.784,0.42089
23.237,42.786,0.42126
23.237,42.788,0.42163
23.237,42.79,0.42199
23.237,42.792,0.42236
23.237,42.794,0.42273
23.237,42.796,0.42309
23.237,42.797,0.42346
23.237,42.799,0.42383
23.237,42.801,0.4242
23.237,42.803,0.42457
23.239,42.62,0.39802
23.239,42.622,0.39765
23.239,42.624,0.39726
23.239,42.626,0.39685
23.239,42.628,0.3964
23.239,42.629,0.39589
23.239,42.631,0.39531
23.239,42.633,0.39465
23.239,42.635,0.39386
23.239,42.637,0.39292
23.239,42.639,0.3918
23.239,42.64,0.39045
23.239,42.642,0.38882
23.239,42.644,0.38687
23.239,42.646,0.38453
23.239,42.648,0.38176
23.239,42.65,0.37849
23.239,42.652,0.37467
23.239,42.653,0.37023
23.239,42.655,0.36513
23.239,42.657,0.3593
23.239,42.659,0.35266
23.239,42.661,0.34511
23.239,42.663,0.33656
23.239,42.664,0.32685
23.239,42.666,0.31584
23.239,42.668,0.30339
23.239,42.67,0.28941
23.239,42.672,0.2739
23.239,42.674,0.25707
23.239,42.676,0.23933
23.239,42.677,0.22136
23.239,42.679,0.20408
23.239,42.681,0.18857
23.239,42.683,0.17599
23.239,42.685,0.16742
23.239,42.687,0.1637
23.239,42.688,0.16529
23.239,42.69,0.17201
23.239,42.692,0.18315
23.239,42.694,0.19766
23.239,42.696,0.21434
23.239,42.698,0.2319
23.239,42.7,0.24916
23.239,42.701,0.26512
23.239,42.703,0.27909
23.239,42.705,0.29072
23.239,42.707,0.29997
23.239,42.709,0.30708
23.239,42.711,0.31248
23.239,42.712,0.31671
23.239,42.714,0.32031
23.239,42.716,0.32375
23.239,42.718,0.3274
23.239,42.72,0.3315
23.239,42.722,0.33615
23.239,42.724,0.34133
23.239,42.725,0.34694
23.239,42.727,0.3528
23.239,42.729,0.35873
23.239,42.731,0.36456
23.239,42.733,0.37012
23.239,42.735,0.37528
23.239,42.736,0.37998
23.239,42.738,0.38417
23.239,42.74,0.38785
23.239,42.742,0.39103
23.239,42.744,0.39375
23.239,42.746,0.39606
23.239,42.748,0.39801
23.239,42.749,0.39966
23.239,42.751,0.40105
23.239,42.753,0.40224
23.239,42.755,0.40326
23.239,42.757,0.40414
23.239,42.759,0.40492
23.239,42.76,0.40562
23.239,42.762,0.40626
23.239,42.764,0.40685
23.239,42.766,0.40741
23.239,42.768,0.40794
23.239,42.77,0.40845
23.239,42.772,0.40894
23.239,42.773,0.40943
23.239,42.775,0.40991
23.239,42.777,0.41039
23.239,42.779,0.41086
23.239,42.781,0.41133
23.239,42.783,0.4118
23.239,42.784,0.41227
23.239,42.786,0.41275
23.239,42.788,0.41322
23.239,42.79,0.41369
23.239,42.792,0.41416
23.239,42.794,0.41464
23.239,42.796,0.41511
23.239,42.797,0.41558
23.239,42.799,0.41606
23.239,42.801,0.41653
23.239,42.803,0.41701
23.241,42.62,0.3837
23.241,42.622,0.38323
23.241,42.624,0.38275
23.241,42.626,0.38223
23.241,42.628,0.38168
23.241,42.629,0.38106
23.241,42.631,0.38037
23.241,42.633,0.37957
23.241,42.635,0.37864
23.241,42.637,0.37753
23.241,42.639,0.37621
23.241,42.64,0.37462
23.241,42.642,0.37271
23.241,42.644,0.37043
23.241,42.646,0.36772
23.241,42.648,0.3645
23.241,42.65,0.36074
23.241,42.652,0.35637
23.241,42.653,0.35136
23.241,42.655,0.34568
23.241,42.657,0.33929
23.241,42.659,0.33216
23.241,42.661,0.32427
23.241,42.663,0.31555
23.241,42.664,0.30592
23.241,42.666,0.29527
23.241,42.668,0.28349
23.241,42.67,0.27047
23.241,42.672,0.25618
23.241,42.674,0.24076
23.241,42.676,0.22452
23.241,42.677,0.20804
23.241,42.679,0.19214
23.241,42.681,0.17783
23.241,42.683,0.16618
23.241,42.685,0.15825
23.241,42.687,0.15487
23.241,42.688,0.1565
23.241,42.69,0.16295
23.241,42.692,0.17356
23.241,42.694,0.18729
23.241,42.696,0.20295
23.241,42.698,0.21929
23.241,42.7,0.23516
23.241,42.701,0.24959
23.241,42.703,0.26194
23.241,42.705,0.27189
23.241,42.707,0.27948
23.241,42.709,0.28502
23.241,42.711,0.28902
23.241,42.712,0.29209
23.241,42.714,0.29483
23.241,42.716,0.29777
23.241,42.718,0.30129
23.241,42.72,0.30561
23.241,42.722,0.31081
23.241,42.724,0.3168
23.241,42.725,0.32341
23.241,42.727,0.3304
23.241,42.729,0.33752
23.241,42.731,0.34451
23.241,42.733,0.35119
23.241,42.735,0.35739
23.241,42.736,0.36302
23.241,42.738,0.36803
23.241,42.74,0.37241
23.241,42.742,0.37619
23.241,42.744,0.37942
23.241,42.746,0.38216
23.241,42.748,0.38447
23.241,42.749,0.38643
23.241,42.751,0.3881
23.241,42.753,0.38952
23.241,42.755,0.39074
23.241,42.757,0.39181
23.241,42.759,0.39277
23.241,42.76,0.39363
23.241,42.762,0.39442
23.241,42.764,0.39515
23.241,42.766,0.39585
23.241,42.768,0.39651
23.241,42.77,0.39716
23.241,42.772,0.39779
23.241,42.773,0.39841
23.241,42.775,0.39902
23.241,42.777,0.39963
23.241,42.779,0.40023
23.241,42.781,0.40084
23.241,42.783,0.40144
23.241,42.784,0.40204
23.241,42.786,0.40264
23.241,42.788,0.40325
23.241,42.79,0.40385
23.241,42.792,0.40445
23.241,42.794,0.40506
23.241,42.796,0.40566
23.241,42.797,0.40626
23.241,42.799,0.40687
23.241,42.801,0.40747
23.241,42.803,0.40808
23.244,42.62,0.36673
23.244,42.622,0.36615
23.244,42.624,0.36555
23.244,42.626,0.36492
23.244,42.628,0.36424
23.244,42.629,0.3635
23.244,42.631,0.36267
23.244,42.633,0.36172
23.244,42.635,0.36063
23.244,42.637,0.35933
23.244,42.639,0.35779
23.244,42.64,0.35595
23.244,42.642,0.35375
23.244,42.644,0.35111
23.244,42.646,0.34798
23.244,42.648,0.34429
23.244,42.65,0.33999
23.244,42.652,0.33503
23.244,42.653,0.32939
23.244,42.655,0.32307
23.244,42.657,0.31607
23.244,42.659,0.30844
23.244,42.661,0.30019
23.244,42.663,0.29136
23.244,42.664,0.28192
23.244,42.666,0.27183
23.244,42.668,0.26102
23.244,42.67,0.24937
23.244,42.672,0.23683
23.244,42.674,0.22344
23.244,42.676,0.20941
23.244,42.677,0.19516
23.244,42.679,0.18139
23.244,42.681,0.16894
23.244,42.683,0.15882
23.244,42.685,0.15196
23.244,42.687,0.14915
23.244,42.688,0.15078
23.244,42.69,0.15673
23.244,42.692,0.16637
23.244,42.694,0.17877
23.244,42.696,0.1928
23.244,42.698,0.20728
23.244,42.7,0.22112
23.244,42.701,0.23342
23.244,42.703,0.2436
23.244,42.705,0.25141
23.244,42.707,0.25694
23.244,42.709,0.26058
23.244,42.711,0.26291
23.244,42.712,0.26461
23.244,42.714,0.26636
23.244,42.716,0.2687
23.244,42.718,0.27205
23.244,42.72,0.27661
23.244,42.722,0.2824
23.244,42.724,0.28926
23.244,42.725,0.29696
23.244,42.727,0.30516
23.244,42.729,0.31354
23.244,42.731,0.3218
23.244,42.733,0.32966
23.244,42.735,0.33696
23.244,42.736,0.34357
23.244,42.738,0.34944
23.244,42.74,0.35457
23.244,42.742,0.35899
23.244,42.744,0.36276
23.244,42.746,0.36596
23.244,42.748,0.36867
23.244,42.749,0.37097
23.244,42.751,0.37292
23.244,42.753,0.3746
23.244,42.755,0.37607
23.244,42.757,0.37735
23.244,42.759,0.3785
23.244,42.76,0.37955
23.244,42.762,0.38052
23.244,42.764,0.38143
23.244,42.766,0.38229
23.244,42.768,0.38313
23.244,42.77,0.38393
23.244,42.772,0.38473
23.244,42.773,0.38551
23.244,42.775,0.38628
23.244,42.777,0.38705
23.244,42.779,0.38781
23.244,42.781,0.38857
23.244,42.783,0.38934
23.244,42.784,0.3901
23.244,42.786,0.39086
23.244,42.788,0.39162
23.244,42.79,0.39238
23.244,42.792,0.39314
23.244,42.794,0.39391
23.244,42.796,0.39467
23.244,42.797,0.39543
23.244,42.799,0.39619
23.244,42.801,0.39695
23.244,42.803,0.39771
23.246,42.62,0.34702
23.246,42.622,0.3463
23.246,42.624,0.34556
23.246,42.626,0.34479
23.246,42.628,0.34397
23.246,42.629,0.34309
23.246,42.631,0.34211
23.246,42.633,0.341
23.246,42.635,0.33972
23.246,42.637,0.33823
23.246,42.639,0.33646
23.246,42.64,0.33435
23.246,42.642,0.33184
23.246,42.644,0.32884
23.246,42.646,0.32528
23.246,42.648,0.3211
23.246,42.65,0.31623
23.246,42.652,0.31065
23.246,42.653,0.30435
23.246,42.655,0.29735
23.246,42.657,0.28971
23.246,42.659,0.28154
23.246,42.661,0.27293
23.246,42.663,0.264
23.246,42.664,0.25482
23.246,42.666,0.24541
23.246,42.668,0.23576
23.246,42.67,0.22577
23.246,42.672,0.21536
23.246,42.674,0.20447
23.246,42.676,0.19318
23.246,42.677,0.18176
23.246,42.679,0.17069
23.246,42.681,0.16068
23.246,42.683,0.15255
23.246,42.685,0.14711
23.246,42.687,0.14504
23.246,42.688,0.14668
23.246,42.69,0.15194
23.246,42.692,0.16031
23.246,42.694,0.17096
23.246,42.696,0.18288
23.246,42.698,0.19501
23.246,42.7,0.20634
23.246,42.701,0.21609
23.246,42.703,0.22374
23.246,42.705,0.2291
23.246,42.707,0.23234
23.246,42.709,0.2339
23.246,42.711,0.23444
23.246,42.712,0.23469
23.246,42.714,0.23539
23.246,42.716,0.23712
23.246,42.718,0.2403
23.246,42.72,0.24509
23.246,42.722,0.25148
23.246,42.724,0.25924
23.246,42.725,0.26804
23.246,42.727,0.27748
23.246,42.729,0.28715
23.246,42.731,0.29667
23.246,42.733,0.30575
23.246,42.735,0.31415
23.246,42.736,0.32176
23.246,42.738,0.3285
23.246,42.74,0.33438
23.246,42.742,0.33944
23.246,42.744,0.34377
23.246,42.746,0.34744
23.246,42.748,0.35056
23.246,42.749,0.35322
23.246,42.751,0.35549
23.246,42.753,0.35746
23.246,42.755,0.35918
23.246,42.757,0.36071
23.246,42.759,0.36209
23.246,42.76,0.36335
23.246,42.762,0.36453
23.246,42.764,0.36564
23.246,42.766,0.3667
23.246,42.768,0.36773
23.246,42.77,0.36874
23.246,42.772,0.36972
23.246,42.773,0.37069
23.246,42.775,0.37166
23.246,42.777,0.37262
23.246,42.779,0.37357
23.246,42.781,0.37452
23.246,42.783,0.37547
23.246,42.784,0.37642
23.246,42.786,0.37738
23.246,42.788,0.37833
23.246,42.79,0.37928
23.246,42.792,0.38023
23.246,42.794,0.38118
23.246,42.796,0.38213
23.246,42.797,0.38308
23.246,42.799,0.38402
23.246,42.801,0.38497
23.246,42.803,0.38591
23.248,42.62,0.32462
23.248,42.622,0.32374
23.248,42.624,0.32284
23.248,42.626,0.32191
23.248,42.628,0.32094
23.248,42.629,0.31989
23.248,42.631,0.31875
23.248,42.633,0.31746
23.248,42.635,0.316
23.248,42.637,0.3143
23.248,42.639,0.3123
23.248,42.64,0.30993
23.248,42.642,0.3071
23.248,42.644,0.30374
23.248,42.646,0.29977
23.248,42.648,0.2951
23.248,42.65,0.28967
23.248,42.652,0.28348
23.248,42.653,0.27651
23.248,42.655,0.26883
23.248,42.657,0.26056
23.248,42.659,0.25184
23.248,42.661,0.24286
23.248,42.663,0.23383
23.248,42.664,0.22492
23.248,42.666,0.21623
23.248,42.668,0.20782
23.248,42.67,0.19962
23.248,42.672,0.19151
23.248,42.674,0.18336
23.248,42.676,0.17512
23.248,42.677,0.16687
23.248,42.679,0.15888
23.248,42.681,0.15165
23.248,42.683,0.14581
23.248,42.685,0.14201
23.248,42.687,0.1408
23.248,42.688,0.14247
23.248,42.69,0.14697
23.248,42.692,0.15388
23.248,42.694,0.16253
23.248,42.696,0.17206
23.248,42.698,0.18154
23.248,42.7,0.19013
23.248,42.701,0.19713
23.248,42.703,0.20213
23.248,42.705,0.205
23.248,42.707,0.20595
23.248,42.709,0.20546
23.248,42.711,0.20425
23.248,42.712,0.20312
23.248,42.714,0.20281
23.248,42.716,0.20396
23.248,42.718,0.20698
23.248,42.72,0.21201
23.248,42.722,0.21898
23.248,42.724,0.22759
23.248,42.725,0.23744
23.248,42.727,0.24805
23.248,42.729,0.25893
23.248,42.731,0.26966
23.248,42.733,0.27987
23.248,42.735,0.28932
23.248,42.736,0.29786
23.248,42.738,0.30543
23.248,42.74,0.31203
23.248,42.742,0.31772
23.248,42.744,0.32259
23.248,42.746,0.32674
23.248,42.748,0.33027
23.248,42.749,0.3333
23.248,42.751,0.3359
23.248,42.753,0.33818
23.248,42.755,0.34018
23.248,42.757,0.34198
23.248,42.759,0.34361
23.248,42.76,0.34512
23.248,42.762,0.34654
23.248,42.764,0.34788
23.248,42.766,0.34918
23.248,42.768,0.35044
23.248,42.77,0.35166
23.248,42.772,0.35287
23.248,42.773,0.35407
23.248,42.775,0.35526
23.248,42.777,0.35644
23.248,42.779,0.35761
23.248,42.781,0.35879
23.248,42.783,0.35996
23.248,42.784,0.36113
23.248,42.786,0.3623
23.248,42.788,0.36347
23.248,42.79,0.36464
23.248,42.792,0.36581
23.248,42.794,0.36698
23.248,42.796,0.36814
23.248,42.797,0.36931
23.248,42.799,0.37047
23.248,42.801,0.37163
23.248,42.803,0.37279
23.25,42.62,0.29984
23.25,42.622,0.29877
23.25,42.624,0.29769
23.25,42.626,0.29658
23.25,42.628,0.29543
23.25,42.629,0.29421
23.25,42.631,0.29289
23.25,42.633,0.29143
23.25,42.635,0.28977
23.25,42.637,0.28787
23.25,42.639,0.28565
23.25,42.64,0.28302
23.25,42.642,0.27991
23.25,42.644,0.27622
23.25,42.646,0.27185
23.25,42.648,0.26674
23.25,42.65,0.26081
23.25,42.652,0.25405
23.25,42.653,0.24647
23.25,42.655,0.23817
23.25,42.657,0.2293
23.25,42.659,0.22007
23.25,42.661,0.21075
23.25,42.663,0.20163
23.25,42.664,0.19297
23.25,42.666,0.18498
23.25,42.668,0.17776
23.25,42.67,0.1713
23.25,42.672,0.16546
23.25,42.674,0.16005
23.25,42.676,0.15489
23.25,42.677,0.14986
23.25,42.679,0.14505
23.25,42.681,0.14071
23.25,42.683,0.13726
23.25,42.685,0.13518
23.25,42.687,0.13487
23.25,42.688,0.13658
23.25,42.69,0.14029
23.25,42.692,0.1457
23.25,42.694,0.15227
23.25,42.696,0.15933
23.25,42.698,0.16613
23.25,42.7,0.17199
23.25,42.701,0.17634
23.25,42.703,0.17884
23.25,42.705,0.17943
23.25,42.707,0.17832
23.25,42.709,0.17605
23.25,42.711,0.17333
23.25,42.712,0.17099
23.25,42.714,0.16984
23.25,42.716,0.17051
23.25,42.718,0.1734
23.25,42.72,0.17865
23.25,42.722,0.18611
23.25,42.724,0.19545
23.25,42.725,0.2062
23.25,42.727,0.21781
23.25,42.729,0.22973
23.25,42.731,0.24149
23.25,42.733,0.25268
23.25,42.735,0.26304
23.25,42.736,0.2724
23.25,42.738,0.2807
23.25,42.74,0.28795
23.25,42.742,0.29421
23.25,42.744,0.29958
23.25,42.746,0.30418
23.25,42.748,0.30812
23.25,42.749,0.31151
23.25,42.751,0.31446
23.25,42.753,0.31705
23.25,42.755,0.31936
23.25,42.757,0.32145
23.25,42.759,0.32336
23.25,42.76,0.32514
23.25,42.762,0.32683
23.25,42.764,0.32844
23.25,42.766,0.32999
23.25,42.768,0.33151
23.25,42.77,0.33299
23.25,42.772,0.33445
23.25,42.773,0.3359
23.25,42.775,0.33734
23.25,42.777,0.33877
23.25,42.779,0.3402
23.25,42.781,0.34163
23.25,42.783,0.34305
23.25,42.784,0.34447
23.25,42.786,0.34589
23.25,42.788,0.3473
23.25,42.79,0.34872
23.25,42.792,0.35014
23.25,42.794,0.35155
23.25,42.796,0.35296
23.25,42.797,0.35437
23.25,42.799,0.35577
23.25,42.801,0.35717
23.25,42.803,0.35857
23.253,42.62,0.27325
23.253,42.622,0.27198
23.253,42.624,0.27069
23.253,42.626,0.26939
23.253,42.628,0.26805
23.253,42.629,0.26665
23.253,42.631,0.26514
23.253,42.633,0.2635
23.253,42.635,0.26166
23.253,42.637,0.25956
23.253,42.639,0.25713
23.253,42.64,0.25428
23.253,42.642,0.25092
23.253,42.644,0.24694
23.253,42.646,0.24226
23.253,42.648,0.23678
23.253,42.65,0.23043
23.253,42.652,0.22321
23.253,42.653,0.21515
23.253,42.655,0.20634
23.253,42.657,0.19699
23.253,42.659,0.18736
23.253,42.661,0.17777
23.253,42.663,0.1686
23.253,42.664,0.16018
23.253,42.666,0.15281
23.253,42.668,0.14666
23.253,42.67,0.14175
23.253,42.672,0.13796
23.253,42.674,0.13504
23.253,42.676,0.1327
23.253,42.677,0.13069
23.253,42.679,0.12886
23.253,42.681,0.12727
23.253,42.683,0.1261
23.253,42.685,0.12565
23.253,42.687,0.1262
23.253,42.688,0.12795
23.253,42.69,0.13089
23.253,42.692,0.13484
23.253,42.694,0.13941
23.253,42.696,0.14413
23.253,42.698,0.14845
23.253,42.7,0.15184
23.253,42.701,0.15388
23.253,42.703,0.1543
23.253,42.705,0.15305
23.253,42.707,0.15036
23.253,42.709,0.14673
23.253,42.711,0.1429
23.253,42.712,0.1397
23.253,42.714,0.13793
23.253,42.716,0.13826
23.253,42.718,0.14107
23.253,42.72,0.14647
23.253,42.722,0.1543
23.253,42.724,0.16417
23.253,42.725,0.17557
23.253,42.727,0.18791
23.253,42.729,0.2006
23.253,42.731,0.21311
23.253,42.733,0.22505
23.253,42.735,0.2361
23.253,42.736,0.2461
23.253,42.738,0.25499
23.253,42.74,0.26276
23.253,42.742,0.26951
23.253,42.744,0.27532
23.253,42.746,0.28033
23.253,42.748,0.28465
23.253,42.749,0.28841
23.253,42.751,0.2917
23.253,42.753,0.29462
23.253,42.755,0.29724
23.253,42.757,0.29963
23.253,42.759,0.30185
23.253,42.76,0.30393
